gene_name	chr	start	stop	timing	cancerType
RIOK3	chr18	21032787	21063099	early	LUAD
RMC1	chr18	21083434	21111771	early	LUAD
NPC1	chr18	21108363	21166581	early	LUAD
ANKRD29	chr18	21179978	21242849	early	LUAD
LAMA3	chr18	21269562	21535029	early	LUAD
TTC39C	chr18	21572737	21715574	early	LUAD
CABYR	chr18	21718955	21741564	early	LUAD
OSBPL1A	chr18	21742011	21977833	early	LUAD
MIR320C2	chr18	21901650	21901699	early	LUAD
LINC01915	chr18	22208146	22242162	late	LUAD
ZNF521	chr18	22641888	22932214	late	LUAD
AQP4-AS1	chr18	24445272	24770658	late	LUAD
CHST9	chr18	24495595	24765302	late	LUAD
CDH2	chr18	25530930	25757445	late	LUAD
DSC2	chr18	28645942	28682388	earlier	LUAD
DSC1	chr18	28709214	28742819	earlier	LUAD
DSG1	chr18	28898052	28937393	earlier	LUAD
DSG4	chr18	28956740	28993880	earlier	LUAD
DSG3	chr18	29027732	29058665	earlier	LUAD
DSG2	chr18	29078027	29128814	earlier	LUAD
DSG2-AS1	chr18	29122109	29136874	earlier	LUAD
TTR	chr18	29171730	29178986	earlier	LUAD
B4GALT6	chr18	29202209	29264686	earlier	LUAD
SLC25A52	chr18	29339659	29340843	earlier	LUAD
TRAPPC8	chr18	29409136	29523099	late	LUAD
RNF125	chr18	29598445	29653154	late	LUAD
RNF138	chr18	29671818	29711524	late	LUAD
MEP1B	chr18	29769987	29800366	late	LUAD
GAREM1	chr18	29843484	30050447	late	LUAD
WBP11P1	chr18	30091626	30094597	late	LUAD
KLHL14	chr18	30252634	30352974	late	LUAD
CCDC178	chr18	30517366	31020685	late	LUAD
ASXL3	chr18	31158541	31327399	late	LUAD
NOL4	chr18	31431064	31803515	late	LUAD
DTNA	chr18	32073254	32471808	late	LUAD
MAPRE2	chr18	32556892	32723432	earlier	LUAD
ZNF271P	chr18	32870236	32890730	late	LUAD
ZNF24	chr18	32912178	32924426	late	LUAD
ZNF396	chr18	32946661	32957301	late	LUAD
INO80C	chr18	33033290	33077955	late	LUAD
GALNT1	chr18	33161778	33291798	late	LUAD
MIR3975	chr18	33171701	33171770	late	LUAD
C18orf21	chr18	33552588	33559250	earlier	LUAD
RPRD1A	chr18	33569787	33647373	earlier	LUAD
MOCOS	chr18	33767480	33848685	early	LUAD
FHOD3	chr18	33877702	34360018	late	LUAD
TPGS2	chr18	34359988	34409179	late	LUAD
KIAA1328	chr18	34409080	34805288	late	LUAD
MIR924HG	chr18	36786888	37380282	late	LUAD
KC6	chr18	39060236	39100561	late	LUAD
PIK3C3	chr18	39535199	39661446	late	LUAD
LINC00907	chr18	39766633	40271389	late	LUAD
RIT2	chr18	40323183	40695657	late	LUAD
SYT4	chr18	40847857	40857615	late	LUAD
SETBP1	chr18	42260138	42648475	late	LUAD
SLC14A2	chr18	42747973	43263060	late	LUAD
SIGLEC15	chr18	43405545	43422521	early	LUAD
EPG5	chr18	43427574	43547305	early	LUAD
PSTPIP2	chr18	43563502	43652250	early	LUAD
ATP5F1A	chr18	43664110	43684199	early	LUAD
C18orf25	chr18	43753988	43846955	early	LUAD
RNF165	chr18	43906773	44040783	early	LUAD
LOXHD1	chr18	44056935	44236996	late	LUAD
ST8SIA5	chr18	44259081	44337039	late	LUAD
PIAS2	chr18	44390023	44500123	late	LUAD
KATNAL2	chr18	44497557	44628614	late	LUAD
ELOA3D	chr18	44542731	44550534	late	LUAD
ELOA2	chr18	44558943	44561988	late	LUAD
HDHD2	chr18	44633781	44676871	late	LUAD
IER3IP1	chr18	44681390	44702745	late	LUAD
SKOR2	chr18	44738460	44775554	late	LUAD
SMAD2	chr18	45359466	45457517	later	LUAD
ZBTB7C	chr18	45553639	45935663	later	LUAD
CTIF	chr18	46065427	46389586	early	LUAD
DYM	chr18	46570172	46987079	early	LUAD
RPL17-C18orf32	chr18	47007548	47018935	early	LUAD
C18orf32	chr18	47007548	47013644	early	LUAD
MIR1539	chr18	47013743	47013792	early	LUAD
RPL17	chr18	47014851	47018935	early	LUAD
LIPG	chr18	47088427	47119278	early	LUAD
MYO5B	chr18	47349156	47721451	late	LUAD
MIR4320	chr18	47652869	47652933	earlier	LUAD
CFAP53	chr18	47753563	47792865	earlier	LUAD
MBD1	chr18	47793252	47808144	earlier	LUAD
CXXC1	chr18	47808713	47814692	earlier	LUAD
SKA1	chr18	47901392	47920538	earlier	LUAD
MAPK4	chr18	48086484	48258196	late	LUAD
MRO	chr18	48321490	48351754	early	LUAD
ME2	chr18	48405432	48476162	early	LUAD
SMAD4	chr18	48494387	48611411	early	LUAD
ELAC1	chr18	48494387	48514490	early	LUAD
MEX3C	chr18	48700920	48724051	late	LUAD
LINC01630	chr18	48918412	49088839	late	LUAD
DCC	chr18	49866542	51062273	late	LUAD
RAB27B	chr18	52495708	52562747	earlier	LUAD
CCDC68	chr18	52568740	52626739	earlier	LUAD
TCF4	chr18	52889562	53303188	late	LUAD
LINC01539	chr18	53750587	53804767	late	LUAD
TXNL1	chr18	54270053	54318502	late	LUAD
WDR7	chr18	54318616	54697036	late	LUAD
LINC-ROR	chr18	54721804	54739350	late	LUAD
BOD1L2	chr18	54814293	54817639	late	LUAD
FECH	chr18	55212073	55253969	early	LUAD
NARS1	chr18	55267894	55289177	early	LUAD
LOC100505549	chr18	55297534	55405276	early	LUAD
ATP8B1	chr18	55313659	55470327	early	LUAD
NEDD4L	chr18	55711610	56068772	early	LUAD
ZNF532	chr18	56530061	56653709	early	LUAD
OACYLP	chr18	56702971	56720446	early	LUAD
CCBE1	chr18	57098171	57364644	later	LUAD
PMAIP1	chr18	57567192	57571538	later	LUAD
MC4R	chr18	58038564	58040001	late	LUAD
CDH20	chr18	59000988	59222365	late	LUAD
RNF152	chr18	59482304	59560304	late	LUAD
PIGN	chr18	59711458	59854289	late	LUAD
RELCH	chr18	59854524	59974355	early	LUAD
TNFRSF11A	chr18	59992520	60054943	early	LUAD
ZCCHC2	chr18	60190658	60253962	early	LUAD
BCL2	chr18	60790579	60986657	early	LUAD
KDSR	chr18	60994971	61034506	early	LUAD
VPS4B	chr18	61056425	61089752	early	LUAD
SERPINB5	chr18	61144144	61172318	early	LUAD
SERPINB12	chr18	61223393	61234244	early	LUAD
SERPINB13	chr18	61254534	61266433	early	LUAD
SERPINB4	chr18	61304493	61328476	later	LUAD
SERPINB3	chr18	61322431	61329197	later	LUAD
SERPINB11	chr18	61370085	61393666	later	LUAD
SERPINB7	chr18	61420281	61472610	later	LUAD
SERPINB2	chr18	61554939	61584755	later	LUAD
SERPINB10	chr18	61575194	61602476	later	LUAD
HMSD	chr18	61616588	61627645	later	LUAD
SERPINB8	chr18	61627474	61656608	later	LUAD
LINC00305	chr18	61747243	61816260	late	LUAD
LINC01924	chr18	61771325	62090827	late	LUAD
LINC01538	chr18	61880318	61927290	late	LUAD
CDH7	chr18	63417488	63548175	late	LUAD
CDH19	chr18	64168424	64271375	late	LUAD
DSEL	chr18	65173819	65183967	late	LUAD
LOC643542	chr18	65183783	65566856	late	LUAD
TMX3	chr18	66340925	66382353	late	LUAD
CCDC102B	chr18	66382491	66722426	late	LUAD
DOK6	chr18	67068284	67516322	late	LUAD
SOCS6	chr18	67956137	67997434	early	LUAD
LINC01541	chr18	69187200	69246192	late	LUAD
CBLN2	chr18	70203915	70211723	late	LUAD
NETO1	chr18	70409549	70534810	late	LUAD
LINC02864	chr18	70818476	70931733	late	LUAD
LINC02582	chr18	70992176	71017124	late	LUAD
FBXO15	chr18	71740588	71815100	late	LUAD
TIMM21	chr18	71815746	71826204	late	LUAD
CYB5A	chr18	71920527	71959251	late	LUAD
C18orf63	chr18	71983110	72026422	late	LUAD
DIPK1C	chr18	72102963	72124503	late	LUAD
CNDP2	chr18	72163500	72190689	late	LUAD
CNDP1	chr18	72201692	72252261	late	LUAD
LINC00909	chr18	72259010	72265071	late	LUAD
ZNF407	chr18	72342923	72777628	late	LUAD
ZADH2	chr18	72909278	72921281	late	LUAD
TSHZ1	chr18	72922710	73001905	late	LUAD
SMIM21	chr18	73121827	73139589	late	LUAD
LOC339298	chr18	73834953	73857210	late	LUAD
ZNF516	chr18	74069637	74207146	late	LUAD
ZNF236-DT	chr18	74506688	74534251	late	LUAD
ZNF236	chr18	74536116	74682682	late	LUAD
MBP	chr18	74690789	74844774	late	LUAD
GALR1	chr18	74962008	74982096	late	LUAD
SALL3	chr18	76740275	76758969	late	LUAD
ATP9B	chr18	76829397	77138282	late	LUAD
NFATC1	chr18	77155772	77289323	late	LUAD
CTDP1	chr18	77439801	77514510	late	LUAD
KCNG2	chr18	77623668	77659816	late	LUAD
SLC66A2	chr18	77662420	77711653	early	LUAD
HSBP1L1	chr18	77724582	77730822	early	LUAD
TXNL4A	chr18	77732867	77793915	early	LUAD
RBFA	chr18	77794346	77853788	early	LUAD
RBFADN	chr18	77806900	77839206	early	LUAD
ADNP2	chr18	77866915	77898228	early	LUAD
PARD6G-AS1	chr18	77905807	77936315	early	LUAD
PARD6G	chr18	77915117	78005397	early	LUAD
OR4F17	chr19	110679	111596	late	LUAD
LINC01002	chr19	197016	202209	late	LUAD
PLPP2	chr19	281044	291435	early	LUAD
MIER2	chr19	305575	344791	early	LUAD
THEG	chr19	362057	376013	early	LUAD
C2CD4C	chr19	405443	409170	early	LUAD
SHC2	chr19	416583	460996	early	LUAD
ODF3L2	chr19	463346	474983	early	LUAD
ONECUT3	chr19	1753662	1775444	early	LUAD
GNG7	chr19	2511218	2702746	early	LUAD
DIRAS1	chr19	2714565	2721390	early	LUAD
SLC39A3	chr19	2732202	2740074	early	LUAD
SGTA	chr19	2754712	2783354	early	LUAD
THOP1	chr19	2785506	2813599	early	LUAD
ZNF554	chr19	2819872	2836733	early	LUAD
ZNF555	chr19	2841433	2860472	early	LUAD
ZNF556	chr19	2867333	2878503	early	LUAD
ZNF57	chr19	2900896	2918474	early	LUAD
ZNF77	chr19	2933216	2944969	early	LUAD
TLE6	chr19	2977536	2995182	early	LUAD
TLE2	chr19	2997636	3047633	early	LUAD
TLE5	chr19	3052908	3062964	early	LUAD
GNA11	chr19	3094408	3121454	early	LUAD
GNA15	chr19	3136191	3163766	early	LUAD
S1PR4	chr19	3178736	3180330	early	LUAD
NCLN	chr19	3185875	3209573	early	LUAD
TJP3	chr19	3708335	3750811	early	LUAD
APBA3	chr19	3750771	3761673	early	LUAD
MRPL54	chr19	3762665	3767563	early	LUAD
RAX2	chr19	3769089	3772219	early	LUAD
MATK	chr19	3777967	3801810	early	LUAD
ZFR2	chr19	3804022	3869027	early	LUAD
ATCAY	chr19	3880618	3928080	early	LUAD
NMRK2	chr19	3933101	3942414	early	LUAD
DAPK3	chr19	3958452	3971038	early	LUAD
MIR637	chr19	3961412	3961510	early	LUAD
EEF2	chr19	3976054	3985461	early	LUAD
SNORD37	chr19	3982505	3982570	early	LUAD
STAP2	chr19	4324040	4342783	early	LUAD
MPND	chr19	4343524	4360083	early	LUAD
SH3GL1	chr19	4360364	4400565	early	LUAD
UHRF1	chr19	4909510	4962165	early	LUAD
MIR4747	chr19	4932699	4932752	early	LUAD
KDM4B	chr19	4969124	5153608	early	LUAD
PTPRS	chr19	5158506	5340814	early	LUAD
ZNRF4	chr19	5455426	5456867	early	LUAD
TINCR	chr19	5558178	5568005	early	LUAD
SAFB2	chr19	5587010	5622938	early	LUAD
SAFB	chr19	5623046	5668489	early	LUAD
MICOS13	chr19	5678433	5680911	early	LUAD
HSD11B1L	chr19	5680776	5688534	early	LUAD
RPL36	chr19	5690272	5691678	early	LUAD
LONP1	chr19	5691845	5720463	early	LUAD
CATSPERD	chr19	5720688	5778742	early	LUAD
PRR22	chr19	5782971	5784776	early	LUAD
DUS3L	chr19	5785153	5791249	early	LUAD
NRTN	chr19	5823818	5828335	early	LUAD
FUT6	chr19	5830637	5839742	early	LUAD
FUT3	chr19	5842899	5851485	early	LUAD
FUT5	chr19	5865837	5904024	early	LUAD
NDUFA11	chr19	5891287	5904024	early	LUAD
VMAC	chr19	5904852	5910263	early	LUAD
CAPS	chr19	5914193	5916222	early	LUAD
RANBP3	chr19	5916152	5978320	early	LUAD
LOC100128568	chr19	5978414	6020374	early	LUAD
RFX2	chr19	5993175	6110664	early	LUAD
ACSBG2	chr19	6135651	6193112	early	LUAD
MLLT1	chr19	6210392	6279959	early	LUAD
ACER1	chr19	6306510	6333640	early	LUAD
CLPP	chr19	6361463	6368915	early	LUAD
ALKBH7	chr19	6372444	6375261	early	LUAD
GTF2F1	chr19	6379580	6393291	early	LUAD
ADGRE1	chr19	6887560	6940464	earlier	LUAD
ADGRE4P	chr19	6952511	6990857	earlier	LUAD
FLJ25758	chr19	7004964	7006426	earlier	LUAD
MBD3L5	chr19	7030594	7033022	earlier	LUAD
MBD3L2	chr19	7049351	7051746	earlier	LUAD
ZNF557	chr19	7069471	7087978	earlier	LUAD
ARHGEF18	chr19	7447720	7537371	early	LUAD
PEX11G	chr19	7541756	7554286	early	LUAD
TEX45	chr19	7562445	7573336	early	LUAD
ZNF358	chr19	7581004	7585911	early	LUAD
MCOLN1	chr19	7587496	7598895	early	LUAD
PNPLA6	chr19	7599038	7626653	early	LUAD
CAMSAP3	chr19	7660788	7683196	early	LUAD
XAB2	chr19	7684411	7694439	early	LUAD
PCP2	chr19	7696501	7698634	early	LUAD
STXBP2	chr19	7701987	7712760	early	LUAD
RETN	chr19	7733972	7735340	early	LUAD
MCEMP1	chr19	7741943	7744719	early	LUAD
TRAPPC5	chr19	7745707	7747748	early	LUAD
FCER2	chr19	7753643	7767032	early	LUAD
CLEC4G	chr19	7793843	7797057	early	LUAD
CD209	chr19	7804881	7812464	early	LUAD
CLEC4M	chr19	7828035	7834491	early	LUAD
CLEC4GP1	chr19	7852370	7855898	early	LUAD
EVI5L	chr19	7895161	7929862	early	LUAD
PRR36	chr19	7933605	7939326	early	LUAD
LYPLA2P2	chr19	7943517	7945117	early	LUAD
LRRC8E	chr19	7953390	7966908	early	LUAD
MAP2K7	chr19	7968765	7979363	early	LUAD
TGFBR3L	chr19	7981032	7983980	early	LUAD
SNAPC2	chr19	7985194	7988136	early	LUAD
CTXN1	chr19	7989381	7991051	early	LUAD
TIMM44	chr19	7991603	8008708	early	LUAD
ELAVL1	chr19	8023457	8070529	early	LUAD
CCL25	chr19	8117646	8127547	early	LUAD
FBN3	chr19	8130287	8212381	early	LUAD
CERS4	chr19	8274217	8327304	early	LUAD
CD320	chr19	8367011	8373240	early	LUAD
ADAMTS10	chr19	8645126	8675588	early	LUAD
ACTL9	chr19	8807751	8809172	early	LUAD
ZNF558	chr19	8920382	8942975	earlier	LUAD
MBD3L1	chr19	8953269	8954016	earlier	LUAD
MUC16	chr19	8959520	9092018	earlier	LUAD
OR1M1	chr19	9203921	9204862	earlier	LUAD
OR7G2	chr19	9212945	9213982	earlier	LUAD
OR7G1	chr19	9225504	9226439	earlier	LUAD
OR7G3	chr19	9236688	9237626	earlier	LUAD
ZNF317	chr19	9251056	9274091	earlier	LUAD
OR7D2	chr19	9296270	9299493	earlier	LUAD
OR7D4	chr19	9324526	9325547	earlier	LUAD
OLFM2	chr19	9964394	10047070	early	LUAD
COL5A3	chr19	10070237	10121147	early	LUAD
RDH8	chr19	10123925	10132954	early	LUAD
C3P1	chr19	10152032	10184813	early	LUAD
SHFL	chr19	10196806	10203928	early	LUAD
ANGPTL6	chr19	10203013	10213425	early	LUAD
PPAN	chr19	10216899	10221975	early	LUAD
PPAN-P2RY11	chr19	10216899	10226064	early	LUAD
SNORD105	chr19	10218327	10218411	early	LUAD
EIF3G	chr19	10225690	10230599	early	LUAD
DNMT1	chr19	10244022	10305755	early	LUAD
S1PR2	chr19	10332109	10341948	early	LUAD
MRPL4	chr19	10362640	10370736	early	LUAD
ICAM1	chr19	10381517	10397291	early	LUAD
ICAM4	chr19	10397643	10399260	early	LUAD
ICAM5	chr19	10400655	10407454	early	LUAD
ZGLP1	chr19	10415479	10420233	early	LUAD
FDX2	chr19	10416066	10426691	early	LUAD
RAVER1	chr19	10426889	10444314	early	LUAD
ICAM3	chr19	10444452	10450345	early	LUAD
LDLR	chr19	11200038	11244505	early	LUAD
SPC24	chr19	11257831	11266484	early	LUAD
KANK2	chr19	11274943	11308467	early	LUAD
RAB3D	chr19	11432722	11450344	early	LUAD
TMEM205	chr19	11453452	11456981	early	LUAD
CCDC159	chr19	11457181	11465620	early	LUAD
PLPPR2	chr19	11466062	11476374	early	LUAD
SWSAP1	chr19	11485383	11487627	early	LUAD
EPOR	chr19	11487881	11495018	early	LUAD
RGL3	chr19	11493773	11530018	early	LUAD
CCDC151	chr19	11531272	11545980	early	LUAD
PRKCSH	chr19	11546269	11561782	early	LUAD
ELAVL3	chr19	11562143	11591803	early	LUAD
ZNF653	chr19	11594242	11616738	early	LUAD
ECSIT	chr19	11616731	11639987	early	LUAD
CNN1	chr19	11649579	11661138	early	LUAD
ELOF1	chr19	11663858	11670051	early	LUAD
ACP5	chr19	11685475	11689801	early	LUAD
ZNF763	chr19	12035883	12091198	later	LUAD
ZNF700	chr19	12035883	12061588	later	LUAD
ZNF433	chr19	12125532	12146525	later	LUAD
ZNF878	chr19	12154620	12163782	later	LUAD
ZNF844	chr19	12175546	12188626	later	LUAD
ZNF788P	chr19	12203078	12225494	later	LUAD
ZNF625-ZNF20	chr19	12242168	12267546	later	LUAD
ZNF20	chr19	12242168	12251222	later	LUAD
ZNF625	chr19	12250995	12267546	later	LUAD
ZNF709	chr19	12571998	12662356	early	LUAD
ZNF564	chr19	12636184	12662356	early	LUAD
ZNF490	chr19	12686920	12721623	early	LUAD
ZNF791	chr19	12721732	12740676	early	LUAD
GADD45GIP1	chr19	13064970	13068068	early	LUAD
DAND5	chr19	13075973	13085567	early	LUAD
LYL1	chr19	13209842	13213974	early	LUAD
TRMT1	chr19	13215714	13227563	early	LUAD
NACC1	chr19	13229102	13251961	early	LUAD
STX10	chr19	13254872	13261188	early	LUAD
CACNA1A	chr19	13317256	13617274	early	LUAD
CCDC130	chr19	13842574	13874106	early	LUAD
MRI1	chr19	13875337	13885096	early	LUAD
C19orf53	chr19	13885257	13889586	early	LUAD
ZSWIM4	chr19	13906274	13943044	early	LUAD
LOC284454	chr19	13945330	13947473	early	LUAD
C19orf57	chr19	13993168	14016909	early	LUAD
CC2D1A	chr19	14016956	14041693	early	LUAD
MISP3	chr19	14183821	14185874	early	LUAD
C19orf67	chr19	14192444	14196607	early	LUAD
SAMD1	chr19	14199229	14201232	early	LUAD
PRKACA	chr19	14202507	14228559	early	LUAD
ASF1B	chr19	14230321	14247440	early	LUAD
LOC100507373	chr19	14247964	14282075	early	LUAD
ADGRL1	chr19	14258549	14316997	early	LUAD
ADGRE3	chr19	14730051	14785730	early	LUAD
ADGRE2	chr19	14843509	14889353	early	LUAD
OR7C1	chr19	14909986	14910948	early	LUAD
OR7A17	chr19	14991238	14992167	earlier	LUAD
OR7C2	chr19	15052301	15053260	earlier	LUAD
SLC1A6	chr19	15060845	15121455	earlier	LUAD
CCDC105	chr19	15121539	15134083	earlier	LUAD
CASP14	chr19	15160291	15169103	earlier	LUAD
OR1I1	chr19	15197877	15198944	earlier	LUAD
SYDE1	chr19	15218214	15225789	earlier	LUAD
NOTCH3	chr19	15270444	15311792	early	LUAD
EPHX3	chr19	15337730	15343858	early	LUAD
BRD4	chr19	15348301	15443342	early	LUAD
AKAP8	chr19	15464332	15490612	earlier	LUAD
AKAP8L	chr19	15490859	15529833	earlier	LUAD
WIZ	chr19	15532318	15560762	earlier	LUAD
RASAL3	chr19	15562436	15575382	earlier	LUAD
PGLYRP2	chr19	15579457	15590315	earlier	LUAD
CYP4F22	chr19	15619336	15663128	earlier	LUAD
CYP4F8	chr19	15726029	15740447	earlier	LUAD
CYP4F3	chr19	15751707	15771570	earlier	LUAD
CYP4F12	chr19	15783828	15807984	earlier	LUAD
OR10H2	chr19	15838834	15839862	earlier	LUAD
OR10H3	chr19	15852203	15853153	earlier	LUAD
CYP4F24P	chr19	15870144	15890798	earlier	LUAD
OR10H5	chr19	15904859	15905806	earlier	LUAD
CYP4F2	chr19	15988834	16008884	early	LUAD
CYP4F11	chr19	16023180	16045676	early	LUAD
LINC00661	chr19	16126444	16138723	early	LUAD
LINC00905	chr19	16144018	16152918	early	LUAD
TPM4	chr19	16178317	16213813	early	LUAD
RAB8A	chr19	16222490	16244445	early	LUAD
HSH2D	chr19	16244838	16269377	early	LUAD
CIB3	chr19	16272179	16284286	early	LUAD
FAM32A	chr19	16296235	16302857	early	LUAD
AP1M1	chr19	16308665	16346156	early	LUAD
EPS15L1	chr19	16466055	16582823	early	LUAD
CALR3	chr19	16589868	16607003	early	LUAD
MED26	chr19	16589868	16739015	early	LUAD
C19orf44	chr19	16607205	16632163	early	LUAD
CHERP	chr19	16628700	16653263	early	LUAD
SLC35E1	chr19	16660648	16683193	early	LUAD
SMIM7	chr19	16756959	16770968	early	LUAD
TMEM38A	chr19	16771938	16799816	early	LUAD
NWD1	chr19	16830787	16928774	early	LUAD
SIN3B	chr19	16940209	16991164	early	LUAD
F2RL3	chr19	16999826	17002830	early	LUAD
CPAMD8	chr19	17003762	17137625	early	LUAD
HAUS8	chr19	17160571	17186343	early	LUAD
MYO9B	chr19	17186591	17324104	early	LUAD
BST2	chr19	17513755	17516384	early	LUAD
MVB12A	chr19	17530912	17536140	early	LUAD
TMEM221	chr19	17546318	17559376	early	LUAD
NXNL1	chr19	17566234	17571725	early	LUAD
SLC27A1	chr19	17581300	17616977	early	LUAD
PGLS	chr19	17622432	17632097	early	LUAD
NIBAN3	chr19	17634110	17664648	early	LUAD
COLGALT1	chr19	17666511	17693965	early	LUAD
UNC13A	chr19	17712137	17799050	early	LUAD
MAP1S	chr19	17830303	17845324	early	LUAD
FCHO1	chr19	17858527	17899377	early	LUAD
B3GNT3	chr19	17905919	17924385	early	LUAD
INSL3	chr19	17927322	17932383	early	LUAD
JAK3	chr19	17935591	17958841	early	LUAD
RPL18A	chr19	17970687	17974133	early	LUAD
SNORA68	chr19	17973397	17973529	early	LUAD
SLC5A5	chr19	17982782	18005983	early	LUAD
CCDC124	chr19	18043824	18054794	early	LUAD
KCNN1	chr19	18062111	18109930	early	LUAD
ARRDC2	chr19	18111944	18124911	early	LUAD
IL12RB1	chr19	18170371	18209626	early	LUAD
CRTC1	chr19	18794425	18893143	early	LUAD
COMP	chr19	18893583	18902114	early	LUAD
UPF1	chr19	18942744	18979039	early	LUAD
GDF1	chr19	18979361	19006953	early	LUAD
CERS1	chr19	18988718	19007536	early	LUAD
COPE	chr19	19010323	19030199	early	LUAD
HOMER3	chr19	19017769	19052041	early	LUAD
DDX49	chr19	19030484	19039442	early	LUAD
ARMC6	chr19	19144387	19170310	early	LUAD
SLC25A42	chr19	19174803	19223841	early	LUAD
TMEM161A	chr19	19230425	19249310	early	LUAD
MEF2B	chr19	19256376	19281098	early	LUAD
BORCS8-MEF2B	chr19	19256376	19303400	early	LUAD
BORCS8	chr19	19287713	19303400	early	LUAD
RFXANK	chr19	19303008	19312678	early	LUAD
NR2C2AP	chr19	19312224	19314238	early	LUAD
NCAN	chr19	19322782	19363061	early	LUAD
HAPLN4	chr19	19366452	19384074	early	LUAD
TM6SF2	chr19	19375174	19384074	early	LUAD
SUGP1	chr19	19387322	19431321	early	LUAD
MAU2	chr19	19431630	19469563	early	LUAD
GATAD2A	chr19	19496642	19619741	early	LUAD
TSSK6	chr19	19625028	19626469	early	LUAD
YJEFN3	chr19	19627019	19648393	early	LUAD
NDUFA13	chr19	19627019	19645953	early	LUAD
CILP2	chr19	19649074	19657468	early	LUAD
PBX4	chr19	19672516	19729725	early	LUAD
ZNF430	chr19	21203426	21242852	later	LUAD
ZNF714	chr19	21264953	21307883	later	LUAD
ZNF431	chr19	21324840	21368805	later	LUAD
ZNF708	chr19	21473963	21512212	later	LUAD
ZNF738	chr19	21541735	21571384	later	LUAD
ZNF98	chr19	22573899	22605148	late	LUAD
ZNF724	chr19	23406607	23433172	later	LUAD
ZNF91	chr19	23540498	23578269	later	LUAD
ZNF675	chr19	23835708	23870017	later	LUAD
ZNF681	chr19	23921997	23941693	later	LUAD
RPSAP58	chr19	23945816	24010919	later	LUAD
LINC00662	chr19	28281401	28284848	late	LUAD
LINC00906	chr19	29456038	29460055	later	LUAD
LINC01532	chr19	29493462	29504862	later	LUAD
VSTM2B	chr19	30017491	30055226	later	LUAD
POP4	chr19	30097170	30108162	later	LUAD
PLEKHF1	chr19	30156327	30166383	later	LUAD
ZNF536	chr19	30863328	31048965	late	LUAD
TSHZ3	chr19	31765851	31840190	late	LUAD
THEG5	chr19	32079095	32084456	late	LUAD
ZNF507	chr19	32836514	32878573	early	LUAD
LOC400684	chr19	32880956	32896445	early	LUAD
DPY19L3	chr19	32896655	32976799	early	LUAD
SLC7A9	chr19	33321419	33360683	early	LUAD
CEP89	chr19	33369904	33462869	early	LUAD
FAAP24	chr19	33463148	33467960	early	LUAD
RHPN2	chr19	33469498	33555824	early	LUAD
GPATCH1	chr19	33571786	33621318	early	LUAD
WDR88	chr19	33622998	33666703	early	LUAD
LRP3	chr19	33685599	33699773	early	LUAD
SLC7A10	chr19	33699570	33716756	early	LUAD
CEBPA	chr19	33790840	33793430	early	LUAD
CEBPA-DT	chr19	33793763	33795963	early	LUAD
PEPD	chr19	33877855	34012799	late	LUAD
CHST8	chr19	34112861	34264414	late	LUAD
KCTD15	chr19	34287751	34306666	late	LUAD
LSM14A	chr19	34663352	34720420	early	LUAD
SCGB1B2P	chr19	35067638	35068596	early	LUAD
SCGB2B2	chr19	35084346	35085490	early	LUAD
SCGB2B3P	chr19	35136778	35136957	early	LUAD
ZNF302	chr19	35168567	35177302	early	LUAD
ZNF181	chr19	35225480	35233774	late	LUAD
ZNF599	chr19	35248979	35264134	late	LUAD
LINC01801	chr19	35307058	35323773	late	LUAD
LINC00904	chr19	35382933	35389847	late	LUAD
ZNF30	chr19	35417807	35436076	late	LUAD
ZNF792	chr19	35447258	35454953	late	LUAD
UPK1A	chr19	36157715	36169367	early	LUAD
UPK1A-AS1	chr19	36158850	36164193	early	LUAD
ZBTB32	chr19	36203830	36207940	early	LUAD
KMT2B	chr19	36208921	36229779	early	LUAD
IGFLR1	chr19	36230151	36236336	early	LUAD
U2AF1L4	chr19	36233428	36236336	early	LUAD
PSENEN	chr19	36236494	36243734	early	LUAD
LIN37	chr19	36239262	36245420	early	LUAD
HSPB6	chr19	36245467	36247930	early	LUAD
PROSER3	chr19	36249044	36260077	early	LUAD
ARHGAP33	chr19	36266417	36279724	early	LUAD
