chr	start	stop	timing	cancerType
chr8	95150000	95200000	early	LUAD
chr8	95200000	95250000	early	LUAD
chr8	95300000	95350000	early	LUAD
chr8	95350000	95400000	late	LUAD
chr8	95400000	95450000	late	LUAD
chr8	95450000	95500000	late	LUAD
chr8	95850000	95900000	late	LUAD
chr8	95900000	95950000	late	LUAD
chr8	95950000	9.6e+07	late	LUAD
chr8	9.6e+07	96050000	late	LUAD
chr8	96050000	96100000	late	LUAD
chr8	96100000	96150000	late	LUAD
chr8	96150000	96200000	late	LUAD
chr8	96200000	96250000	late	LUAD
chr8	96250000	96300000	late	LUAD
chr8	96300000	96350000	late	LUAD
chr8	96350000	96400000	late	LUAD
chr8	96400000	96450000	late	LUAD
chr8	96450000	96500000	late	LUAD
chr8	96500000	96550000	late	LUAD
chr8	96550000	96600000	late	LUAD
chr8	96600000	96650000	late	LUAD
chr8	96650000	96700000	late	LUAD
chr8	96700000	96750000	late	LUAD
chr8	96750000	96800000	late	LUAD
chr8	96800000	96850000	late	LUAD
chr8	96850000	96900000	late	LUAD
chr8	96900000	96950000	late	LUAD
chr8	96950000	9.7e+07	late	LUAD
chr8	9.7e+07	97050000	late	LUAD
chr8	97050000	97100000	late	LUAD
chr8	97100000	97150000	late	LUAD
chr8	97150000	97200000	late	LUAD
chr8	97200000	97250000	late	LUAD
chr8	97250000	97300000	late	LUAD
chr8	97300000	97350000	late	LUAD
chr8	97350000	97400000	late	LUAD
chr8	97450000	97500000	later	LUAD
chr8	97500000	97550000	later	LUAD
chr8	97550000	97600000	later	LUAD
chr8	98150000	98200000	later	LUAD
chr8	98200000	98250000	later	LUAD
chr8	98250000	98300000	later	LUAD
chr8	98300000	98350000	later	LUAD
chr8	98350000	98400000	later	LUAD
chr8	98400000	98450000	later	LUAD
chr8	98450000	98500000	later	LUAD
chr8	98500000	98550000	later	LUAD
chr8	98800000	98850000	early	LUAD
chr8	98850000	98900000	early	LUAD
chr8	98900000	98950000	early	LUAD
chr8	98950000	9.9e+07	early	LUAD
chr8	9.9e+07	99050000	early	LUAD
chr8	99050000	99100000	early	LUAD
chr8	99200000	99250000	late	LUAD
chr8	99250000	99300000	late	LUAD
chr8	99300000	99350000	late	LUAD
chr8	99350000	99400000	late	LUAD
chr8	99400000	99450000	late	LUAD
chr8	99450000	99500000	late	LUAD
chr8	99500000	99550000	late	LUAD
chr8	99550000	99600000	late	LUAD
chr8	99600000	99650000	late	LUAD
chr8	99650000	99700000	late	LUAD
chr8	99700000	99750000	late	LUAD
chr8	99750000	99800000	late	LUAD
chr8	99800000	99850000	late	LUAD
chr8	99850000	99900000	late	LUAD
chr8	99900000	99950000	late	LUAD
chr8	99950000	1e+08	late	LUAD
chr8	1e+08	100050000	late	LUAD
chr8	100050000	100100000	early	LUAD
chr8	100100000	100150000	early	LUAD
chr8	100150000	100200000	early	LUAD
chr8	100350000	100400000	early	LUAD
chr8	100400000	100450000	early	LUAD
chr8	100450000	100500000	early	LUAD
chr8	100500000	100550000	early	LUAD
chr8	100550000	100600000	early	LUAD
chr8	100600000	100650000	early	LUAD
chr8	100650000	100700000	early	LUAD
chr8	100700000	100750000	early	LUAD
chr8	100750000	100800000	early	LUAD
chr8	100800000	100850000	early	LUAD
chr8	100850000	100900000	early	LUAD
chr8	100900000	100950000	early	LUAD
chr8	100950000	1.01e+08	early	LUAD
chr8	1.01e+08	101050000	early	LUAD
chr8	101050000	101100000	early	LUAD
chr8	101100000	101150000	early	LUAD
chr8	101150000	101200000	early	LUAD
chr8	101200000	101250000	early	LUAD
chr8	101250000	101300000	early	LUAD
chr8	101300000	101350000	early	LUAD
chr8	101350000	101400000	early	LUAD
chr8	101400000	101450000	early	LUAD
chr8	101450000	101500000	early	LUAD
chr8	101750000	101800000	earlier	LUAD
chr8	101900000	101950000	late	LUAD
chr8	101950000	1.02e+08	late	LUAD
chr8	1.02e+08	102050000	late	LUAD
chr8	102050000	102100000	late	LUAD
chr8	102100000	102150000	late	LUAD
chr8	102150000	102200000	late	LUAD
chr8	102200000	102250000	late	LUAD
chr8	102250000	102300000	late	LUAD
chr8	102450000	102500000	early	LUAD
chr8	102500000	102550000	early	LUAD
chr8	102550000	102600000	early	LUAD
chr8	102600000	102650000	early	LUAD
chr8	102650000	102700000	early	LUAD
chr8	102700000	102750000	early	LUAD
chr8	102750000	102800000	early	LUAD
chr8	102800000	102850000	early	LUAD
chr8	102850000	102900000	early	LUAD
chr8	102900000	102950000	early	LUAD
chr8	102950000	1.03e+08	early	LUAD
chr8	1.03e+08	103050000	early	LUAD
chr8	103050000	103100000	early	LUAD
chr8	103100000	103150000	early	LUAD
chr8	103150000	103200000	early	LUAD
chr8	103200000	103250000	late	LUAD
chr8	103250000	103300000	late	LUAD
chr8	103300000	103350000	late	LUAD
chr8	103350000	103400000	earlier	LUAD
chr8	103400000	103450000	earlier	LUAD
chr8	103450000	103500000	earlier	LUAD
chr8	103500000	103550000	earlier	LUAD
chr8	103550000	103600000	earlier	LUAD
chr8	103700000	103750000	late	LUAD
chr8	103750000	103800000	late	LUAD
chr8	103800000	103850000	late	LUAD
chr8	103850000	103900000	late	LUAD
chr8	103900000	103950000	late	LUAD
chr8	103950000	1.04e+08	late	LUAD
chr8	1.04e+08	104050000	late	LUAD
chr8	104050000	104100000	late	LUAD
chr8	104100000	104150000	late	LUAD
chr8	104150000	104200000	late	LUAD
chr8	104200000	104250000	late	LUAD
chr8	104250000	104300000	late	LUAD
chr8	104300000	104350000	late	LUAD
chr8	104350000	104400000	late	LUAD
chr8	104400000	104450000	late	LUAD
chr8	104450000	104500000	late	LUAD
chr8	104600000	104650000	later	LUAD
chr8	104650000	104700000	later	LUAD
chr8	104700000	104750000	later	LUAD
chr8	104850000	104900000	late	LUAD
chr8	104900000	104950000	late	LUAD
chr8	104950000	1.05e+08	late	LUAD
chr8	1.05e+08	105050000	late	LUAD
chr8	105050000	105100000	late	LUAD
chr8	105100000	105150000	late	LUAD
chr8	105150000	105200000	late	LUAD
chr8	105200000	105250000	late	LUAD
chr8	105250000	105300000	late	LUAD
chr8	105300000	105350000	late	LUAD
chr8	105350000	105400000	late	LUAD
chr8	105400000	105450000	late	LUAD
chr8	105450000	105500000	late	LUAD
chr8	105500000	105550000	late	LUAD
chr8	105550000	105600000	late	LUAD
chr8	105600000	105650000	late	LUAD
chr8	105650000	105700000	late	LUAD
chr8	105700000	105750000	late	LUAD
chr8	105750000	105800000	late	LUAD
chr8	105800000	105850000	late	LUAD
chr8	105850000	105900000	late	LUAD
chr8	106450000	106500000	late	LUAD
chr8	106500000	106550000	late	LUAD
chr8	106550000	106600000	late	LUAD
chr8	106600000	106650000	late	LUAD
chr8	106650000	106700000	late	LUAD
chr8	106700000	106750000	late	LUAD
chr8	1.07e+08	107050000	late	LUAD
chr8	107050000	107100000	late	LUAD
chr8	107100000	107150000	late	LUAD
chr8	107300000	107350000	late	LUAD
chr8	107350000	107400000	late	LUAD
chr8	107400000	107450000	late	LUAD
chr8	107450000	107500000	late	LUAD
chr8	107500000	107550000	late	LUAD
chr8	107550000	107600000	late	LUAD
chr8	107600000	107650000	late	LUAD
chr8	107650000	107700000	late	LUAD
chr8	107700000	107750000	late	LUAD
chr8	107750000	107800000	late	LUAD
chr8	107800000	107850000	late	LUAD
chr8	107850000	107900000	late	LUAD
chr8	107900000	107950000	late	LUAD
chr8	107950000	1.08e+08	late	LUAD
chr8	1.08e+08	108050000	late	LUAD
chr8	108050000	108100000	late	LUAD
chr8	108100000	108150000	late	LUAD
chr8	108150000	108200000	late	LUAD
chr8	108200000	108250000	late	LUAD
chr8	108250000	108300000	late	LUAD
chr8	108300000	108350000	late	LUAD
chr8	108350000	108400000	late	LUAD
chr8	108400000	108450000	late	LUAD
chr8	108450000	108500000	late	LUAD
chr8	108500000	108550000	late	LUAD
chr8	108550000	108600000	late	LUAD
chr8	108600000	108650000	late	LUAD
chr8	108650000	108700000	late	LUAD
chr8	108700000	108750000	late	LUAD
chr8	108750000	108800000	late	LUAD
chr8	108800000	108850000	late	LUAD
chr8	108850000	108900000	late	LUAD
chr8	109150000	109200000	late	LUAD
chr8	109200000	109250000	late	LUAD
chr8	109250000	109300000	late	LUAD
chr8	109300000	109350000	late	LUAD
chr8	109350000	109400000	late	LUAD
chr8	109400000	109450000	late	LUAD
chr8	109450000	109500000	late	LUAD
chr8	109500000	109550000	late	LUAD
chr8	109550000	109600000	late	LUAD
chr8	109600000	109650000	late	LUAD
chr8	109650000	109700000	late	LUAD
chr8	109700000	109750000	late	LUAD
chr8	109750000	109800000	late	LUAD
chr8	109800000	109850000	late	LUAD
chr8	109850000	109900000	late	LUAD
chr8	109900000	109950000	late	LUAD
chr8	109950000	1.1e+08	late	LUAD
chr8	1.1e+08	110050000	late	LUAD
chr8	110050000	110100000	late	LUAD
chr8	110100000	110150000	late	LUAD
chr8	110150000	110200000	late	LUAD
chr8	110200000	110250000	late	LUAD
chr8	110250000	110300000	late	LUAD
chr8	110300000	110350000	late	LUAD
chr8	110350000	110400000	late	LUAD
chr8	110400000	110450000	late	LUAD
chr8	110450000	110500000	late	LUAD
chr8	110500000	110550000	late	LUAD
chr8	110550000	110600000	late	LUAD
chr8	110600000	110650000	late	LUAD
chr8	110650000	110700000	late	LUAD
chr8	110700000	110750000	late	LUAD
chr8	110750000	110800000	late	LUAD
chr8	110800000	110850000	late	LUAD
chr8	110850000	110900000	late	LUAD
chr8	110900000	110950000	late	LUAD
chr8	110950000	1.11e+08	late	LUAD
chr8	1.11e+08	111050000	late	LUAD
chr8	111050000	111100000	late	LUAD
chr8	111100000	111150000	late	LUAD
chr8	111150000	111200000	late	LUAD
chr8	111200000	111250000	late	LUAD
chr8	111250000	111300000	late	LUAD
chr8	111300000	111350000	late	LUAD
chr8	111350000	111400000	late	LUAD
chr8	111400000	111450000	late	LUAD
chr8	111450000	111500000	late	LUAD
chr8	111500000	111550000	late	LUAD
chr8	111550000	111600000	late	LUAD
chr8	111600000	111650000	late	LUAD
chr8	111650000	111700000	late	LUAD
chr8	111700000	111750000	late	LUAD
chr8	111750000	111800000	late	LUAD
chr8	111800000	111850000	late	LUAD
chr8	111850000	111900000	late	LUAD
chr8	111900000	111950000	late	LUAD
chr8	111950000	1.12e+08	late	LUAD
chr8	1.12e+08	112050000	late	LUAD
chr8	112050000	112100000	late	LUAD
chr8	112100000	112150000	late	LUAD
chr8	112150000	112200000	late	LUAD
chr8	112200000	112250000	late	LUAD
chr8	112250000	112300000	late	LUAD
chr8	112300000	112350000	late	LUAD
chr8	112350000	112400000	late	LUAD
chr8	112400000	112450000	late	LUAD
chr8	112450000	112500000	late	LUAD
chr8	112500000	112550000	late	LUAD
chr8	112550000	112600000	late	LUAD
chr8	112600000	112650000	late	LUAD
chr8	112650000	112700000	late	LUAD
chr8	112700000	112750000	late	LUAD
chr8	112750000	112800000	late	LUAD
chr8	112800000	112850000	late	LUAD
chr8	112850000	112900000	late	LUAD
chr8	112900000	112950000	late	LUAD
chr8	112950000	1.13e+08	late	LUAD
chr8	1.13e+08	113050000	late	LUAD
chr8	113050000	113100000	late	LUAD
chr8	113100000	113150000	late	LUAD
chr8	113200000	113250000	late	LUAD
chr8	113250000	113300000	late	LUAD
chr8	113300000	113350000	late	LUAD
chr8	113400000	113450000	late	LUAD
chr8	113450000	113500000	late	LUAD
chr8	113500000	113550000	late	LUAD
chr8	113550000	113600000	late	LUAD
chr8	113600000	113650000	late	LUAD
chr8	113650000	113700000	late	LUAD
chr8	113700000	113750000	late	LUAD
chr8	113750000	113800000	late	LUAD
chr8	113800000	113850000	late	LUAD
chr8	113850000	113900000	late	LUAD
chr8	113900000	113950000	late	LUAD
chr8	113950000	1.14e+08	late	LUAD
chr8	1.14e+08	114050000	late	LUAD
chr8	114050000	114100000	late	LUAD
chr8	114100000	114150000	late	LUAD
chr8	114150000	114200000	late	LUAD
chr8	114200000	114250000	late	LUAD
chr8	114250000	114300000	late	LUAD
chr8	114300000	114350000	late	LUAD
chr8	114350000	114400000	late	LUAD
chr8	114400000	114450000	late	LUAD
chr8	114450000	114500000	late	LUAD
chr8	114500000	114550000	late	LUAD
chr8	114550000	114600000	late	LUAD
chr8	114600000	114650000	late	LUAD
chr8	114650000	114700000	late	LUAD
chr8	114700000	114750000	late	LUAD
chr8	114750000	114800000	late	LUAD
chr8	114800000	114850000	late	LUAD
chr8	114850000	114900000	late	LUAD
chr8	114900000	114950000	late	LUAD
chr8	114950000	1.15e+08	late	LUAD
chr8	1.15e+08	115050000	late	LUAD
chr8	115050000	115100000	late	LUAD
chr8	115100000	115150000	late	LUAD
chr8	115150000	115200000	late	LUAD
chr8	115200000	115250000	late	LUAD
chr8	115250000	115300000	late	LUAD
chr8	115300000	115350000	late	LUAD
chr8	115350000	115400000	late	LUAD
chr8	115400000	115450000	late	LUAD
chr8	115450000	115500000	late	LUAD
chr8	115500000	115550000	late	LUAD
chr8	115550000	115600000	late	LUAD
chr8	115600000	115650000	late	LUAD
chr8	115650000	115700000	late	LUAD
chr8	115700000	115750000	late	LUAD
chr8	115750000	115800000	late	LUAD
chr8	115800000	115850000	late	LUAD
chr8	115850000	115900000	late	LUAD
chr8	115900000	115950000	late	LUAD
chr8	115950000	1.16e+08	late	LUAD
chr8	1.16e+08	116050000	late	LUAD
chr8	116050000	116100000	late	LUAD
chr8	116100000	116150000	late	LUAD
chr8	116150000	116200000	late	LUAD
chr8	116200000	116250000	late	LUAD
chr8	116250000	116300000	late	LUAD
chr8	116300000	116350000	late	LUAD
chr8	116350000	116400000	late	LUAD
chr8	116400000	116450000	late	LUAD
chr8	116450000	116500000	later	LUAD
chr8	116500000	116550000	later	LUAD
chr8	116550000	116600000	later	LUAD
chr8	116650000	116700000	early	LUAD
chr8	116700000	116750000	early	LUAD
chr8	116750000	116800000	early	LUAD
chr8	116800000	116850000	late	LUAD
chr8	116850000	116900000	late	LUAD
chr8	116900000	116950000	late	LUAD
chr8	116950000	1.17e+08	late	LUAD
chr8	1.17e+08	117050000	late	LUAD
chr8	117050000	117100000	late	LUAD
chr8	117100000	117150000	late	LUAD
chr8	117150000	117200000	late	LUAD
chr8	117200000	117250000	late	LUAD
chr8	117400000	117450000	later	LUAD
chr8	117450000	117500000	later	LUAD
chr8	117850000	117900000	later	LUAD
chr8	117900000	117950000	later	LUAD
chr8	117950000	1.18e+08	later	LUAD
chr8	1.18e+08	118050000	later	LUAD
chr8	118250000	118300000	later	LUAD
chr8	118300000	118350000	later	LUAD
chr8	118350000	118400000	later	LUAD
chr8	118400000	118450000	later	LUAD
chr8	118450000	118500000	later	LUAD
chr8	118500000	118550000	later	LUAD
chr8	118550000	118600000	later	LUAD
chr8	118600000	118650000	later	LUAD
chr8	118650000	118700000	later	LUAD
chr8	118700000	118750000	later	LUAD
chr8	118750000	118800000	later	LUAD
chr8	118800000	118850000	later	LUAD
chr8	118850000	118900000	later	LUAD
chr8	118900000	118950000	later	LUAD
chr8	118950000	1.19e+08	later	LUAD
chr8	1.19e+08	119050000	later	LUAD
chr8	119050000	119100000	later	LUAD
chr8	119100000	119150000	later	LUAD
chr8	119150000	119200000	later	LUAD
chr8	119200000	119250000	later	LUAD
chr8	119250000	119300000	later	LUAD
chr8	119700000	119750000	late	LUAD
chr8	119750000	119800000	late	LUAD
chr8	119800000	119850000	late	LUAD
chr8	119850000	119900000	late	LUAD
chr8	119900000	119950000	late	LUAD
chr8	119950000	1.2e+08	late	LUAD
chr8	1.2e+08	120050000	late	LUAD
chr8	120050000	120100000	late	LUAD
chr8	120100000	120150000	late	LUAD
chr8	120150000	120200000	late	LUAD
chr8	120200000	120250000	late	LUAD
chr8	120250000	120300000	late	LUAD
chr8	120300000	120350000	late	LUAD
chr8	120350000	120400000	late	LUAD
chr8	120400000	120450000	late	LUAD
chr8	120450000	120500000	late	LUAD
chr8	120500000	120550000	late	LUAD
chr8	120550000	120600000	late	LUAD
chr8	120600000	120650000	late	LUAD
chr8	120650000	120700000	late	LUAD
chr8	120700000	120750000	late	LUAD
chr8	120750000	120800000	late	LUAD
chr8	120800000	120850000	late	LUAD
chr8	120850000	120900000	late	LUAD
chr8	120950000	1.21e+08	later	LUAD
chr8	1.21e+08	121050000	later	LUAD
chr8	121050000	121100000	later	LUAD
chr8	121100000	121150000	later	LUAD
chr8	121150000	121200000	later	LUAD
chr8	121200000	121250000	later	LUAD
chr8	121250000	121300000	later	LUAD
chr8	121400000	121450000	late	LUAD
chr8	121650000	121700000	earlier	LUAD
chr8	121700000	121750000	earlier	LUAD
chr8	121750000	121800000	earlier	LUAD
chr8	122300000	122350000	late	LUAD
chr8	122350000	122400000	late	LUAD
chr8	122500000	122550000	later	LUAD
chr8	122550000	122600000	later	LUAD
chr8	122600000	122650000	later	LUAD
chr8	122650000	122700000	later	LUAD
chr8	122700000	122750000	later	LUAD
chr8	122850000	122900000	early	LUAD
chr8	122900000	122950000	early	LUAD
chr8	122950000	1.23e+08	early	LUAD
chr8	1.23e+08	123050000	early	LUAD
chr8	123050000	123100000	early	LUAD
chr8	123100000	123150000	early	LUAD
chr8	123150000	123200000	early	LUAD
chr8	123200000	123250000	early	LUAD
chr8	123250000	123300000	early	LUAD
chr8	123300000	123350000	early	LUAD
chr8	123350000	123400000	early	LUAD
chr8	123400000	123450000	early	LUAD
chr8	123450000	123500000	early	LUAD
chr8	123500000	123550000	early	LUAD
chr8	123550000	123600000	early	LUAD
chr8	123600000	123650000	early	LUAD
chr8	123650000	123700000	early	LUAD
chr8	123700000	123750000	early	LUAD
chr8	123750000	123800000	early	LUAD
chr8	123800000	123850000	early	LUAD
chr8	123850000	123900000	early	LUAD
chr8	123900000	123950000	early	LUAD
chr8	123950000	1.24e+08	early	LUAD
chr8	1.24e+08	124050000	late	LUAD
chr8	124050000	124100000	late	LUAD
chr8	124100000	124150000	late	LUAD
chr8	124150000	124200000	late	LUAD
chr8	124200000	124250000	late	LUAD
chr8	124250000	124300000	late	LUAD
chr8	124300000	124350000	early	LUAD
chr8	124350000	124400000	early	LUAD
chr8	124400000	124450000	early	LUAD
chr8	124450000	124500000	early	LUAD
chr8	124500000	124550000	early	LUAD
chr8	124550000	124600000	early	LUAD
chr8	124600000	124650000	early	LUAD
chr8	124650000	124700000	early	LUAD
chr8	124750000	124800000	later	LUAD
chr8	124800000	124850000	later	LUAD
chr8	124950000	1.25e+08	early	LUAD
chr8	1.25e+08	125050000	early	LUAD
chr8	125050000	125100000	early	LUAD
chr8	125100000	125150000	early	LUAD
chr8	125150000	125200000	early	LUAD
chr8	125200000	125250000	early	LUAD
chr8	125250000	125300000	early	LUAD
chr8	125300000	125350000	early	LUAD
chr8	125350000	125400000	early	LUAD
chr8	125400000	125450000	early	LUAD
chr8	125450000	125500000	early	LUAD
chr8	125500000	125550000	early	LUAD
chr8	125550000	125600000	early	LUAD
chr8	125600000	125650000	early	LUAD
chr8	125750000	125800000	earlier	LUAD
chr8	125800000	125850000	earlier	LUAD
chr8	125850000	125900000	late	LUAD
chr8	125900000	125950000	late	LUAD
chr8	125950000	1.26e+08	late	LUAD
chr8	1.26e+08	126050000	late	LUAD
chr8	126100000	126150000	late	LUAD
chr8	126400000	126450000	later	LUAD
chr8	126450000	126500000	later	LUAD
chr8	126500000	126550000	later	LUAD
chr8	126550000	126600000	later	LUAD
chr8	126850000	126900000	late	LUAD
chr8	126900000	126950000	late	LUAD
chr8	126950000	1.27e+08	late	LUAD
chr8	1.27e+08	127050000	late	LUAD
chr8	127050000	127100000	late	LUAD
chr8	127100000	127150000	late	LUAD
chr8	127150000	127200000	late	LUAD
chr8	127200000	127250000	late	LUAD
chr8	127250000	127300000	late	LUAD
chr8	127300000	127350000	late	LUAD
chr8	127350000	127400000	late	LUAD
chr8	127400000	127450000	late	LUAD
chr8	127450000	127500000	late	LUAD
chr8	127550000	127600000	early	LUAD
chr8	127600000	127650000	early	LUAD
chr8	127650000	127700000	early	LUAD
chr8	127700000	127750000	early	LUAD
chr8	127750000	127800000	early	LUAD
chr8	127800000	127850000	early	LUAD
chr8	127850000	127900000	early	LUAD
chr8	127900000	127950000	early	LUAD
chr8	127950000	1.28e+08	early	LUAD
chr8	1.28e+08	128050000	early	LUAD
chr8	128050000	128100000	early	LUAD
chr8	128100000	128150000	early	LUAD
chr8	128150000	128200000	early	LUAD
chr8	128200000	128250000	early	LUAD
chr8	128250000	128300000	early	LUAD
chr8	128300000	128350000	early	LUAD
chr8	128350000	128400000	early	LUAD
chr8	128450000	128500000	early	LUAD
chr8	128500000	128550000	early	LUAD
chr8	128550000	128600000	late	LUAD
chr8	128900000	128950000	late	LUAD
chr8	128950000	1.29e+08	late	LUAD
chr8	1.29e+08	129050000	late	LUAD
chr8	129050000	129100000	late	LUAD
chr8	129100000	129150000	late	LUAD
chr8	129150000	129200000	late	LUAD
chr8	129200000	129250000	late	LUAD
chr8	129250000	129300000	late	LUAD
chr8	129300000	129350000	late	LUAD
chr8	129350000	129400000	late	LUAD
chr8	129400000	129450000	late	LUAD
chr8	129450000	129500000	late	LUAD
chr8	129500000	129550000	early	LUAD
chr8	129550000	129600000	early	LUAD
chr8	129600000	129650000	early	LUAD
chr8	129650000	129700000	early	LUAD
chr8	129700000	129750000	early	LUAD
chr8	129750000	129800000	early	LUAD
chr8	129800000	129850000	early	LUAD
chr8	129850000	129900000	early	LUAD
chr8	129900000	129950000	early	LUAD
chr8	129950000	1.3e+08	early	LUAD
chr8	1.3e+08	130050000	early	LUAD
chr8	130050000	130100000	early	LUAD
chr8	130100000	130150000	early	LUAD
chr8	130150000	130200000	early	LUAD
chr8	130200000	130250000	early	LUAD
chr8	130250000	130300000	early	LUAD
chr8	130300000	130350000	early	LUAD
chr8	130350000	130400000	early	LUAD
chr8	130400000	130450000	early	LUAD
chr8	130450000	130500000	early	LUAD
chr8	130500000	130550000	early	LUAD
chr8	130550000	130600000	early	LUAD
chr8	130600000	130650000	early	LUAD
chr8	130650000	130700000	early	LUAD
chr8	130700000	130750000	early	LUAD
chr8	130750000	130800000	early	LUAD
chr8	130800000	130850000	early	LUAD
chr8	130850000	130900000	late	LUAD
chr8	130900000	130950000	late	LUAD
chr8	130950000	1.31e+08	late	LUAD
chr8	1.31e+08	131050000	late	LUAD
chr8	131050000	131100000	late	LUAD
chr8	131100000	131150000	late	LUAD
chr8	131150000	131200000	late	LUAD
chr8	131200000	131250000	late	LUAD
chr8	131250000	131300000	late	LUAD
chr8	131300000	131350000	late	LUAD
chr8	131350000	131400000	late	LUAD
chr8	131400000	131450000	late	LUAD
chr8	131450000	131500000	late	LUAD
chr8	131500000	131550000	late	LUAD
chr8	131550000	131600000	late	LUAD
chr8	131700000	131750000	later	LUAD
chr8	131750000	131800000	later	LUAD
chr8	131800000	131850000	later	LUAD
chr8	131850000	131900000	later	LUAD
chr8	131900000	131950000	later	LUAD
chr8	131950000	1.32e+08	later	LUAD
chr8	132100000	132150000	late	LUAD
chr8	132150000	132200000	late	LUAD
chr8	132200000	132250000	late	LUAD
chr8	132250000	132300000	late	LUAD
chr8	132300000	132350000	late	LUAD
chr8	132350000	132400000	late	LUAD
chr8	132400000	132450000	late	LUAD
chr8	132450000	132500000	late	LUAD
