gene_name	chr	start	stop	timing	cancerType
ZNF420	chr19	37569382	37620651	late	BRCA
ZNF585A	chr19	37641001	37663615	late	BRCA
ZNF585B	chr19	37672481	37701451	late	BRCA
ZNF383	chr19	37708828	37734574	late	BRCA
ZNF875	chr19	37803739	37855357	late	BRCA
ZNF527	chr19	37862059	37883966	late	BRCA
ZNF569	chr19	37902060	37960169	late	BRCA
ZNF571-AS1	chr19	38039851	38078248	early	BRCA
ZNF540	chr19	38042273	38105079	early	BRCA
ZNF571	chr19	38045684	38085673	early	BRCA
ZFP30	chr19	38123389	38146368	early	BRCA
ZNF781	chr19	38158650	38183216	early	BRCA
SIPA1L3	chr19	38397868	38699008	early	BRCA
DPF1	chr19	38701649	38720317	early	BRCA
PPP1R14A	chr19	38741877	38747231	early	BRCA
SPINT2	chr19	38755098	38783254	early	BRCA
YIF1B	chr19	38794200	38806606	early	BRCA
C19orf33	chr19	38794804	38795646	early	BRCA
KCNK6	chr19	38810484	38819649	early	BRCA
CATSPERG	chr19	38826443	38861589	early	BRCA
PSMD8	chr19	38865190	38874464	early	BRCA
GGN	chr19	38874992	38878668	early	BRCA
SPRED3	chr19	38880840	38890523	early	BRCA
FAM98C	chr19	38893775	38899728	early	BRCA
RASGRP4	chr19	38899698	38916945	early	BRCA
RYR1	chr19	38924340	39078204	early	BRCA
MAP4K1	chr19	39078281	39108643	early	BRCA
EIF3K	chr19	39109722	39127595	early	BRCA
ACTN4	chr19	39138267	39221171	early	BRCA
CAPN12	chr19	39220832	39235114	early	BRCA
LGALS4	chr19	39292311	39303740	early	BRCA
ECH1	chr19	39306062	39322497	early	BRCA
HNRNPL	chr19	39308091	39342979	early	BRCA
RINL	chr19	39358472	39368919	early	BRCA
SIRT2	chr19	39369195	39390502	early	BRCA
NFKBIB	chr19	39390340	39399534	early	BRCA
CCER2	chr19	39399620	39402798	early	BRCA
SARS2	chr19	39405904	39440495	early	BRCA
MRPS12	chr19	39421348	39423659	early	BRCA
FBXO17	chr19	39432042	39466380	early	BRCA
FBXO27	chr19	39514663	39523198	early	BRCA
ACP7	chr19	39574945	39602128	early	BRCA
PAK4	chr19	39616420	39670046	early	BRCA
IFNL4	chr19	39736954	39739496	early	BRCA
IFNL1	chr19	39786965	39789312	early	BRCA
LRFN1	chr19	39797457	39805976	early	BRCA
GMFG	chr19	39818999	39826726	early	BRCA
SAMD4B	chr19	39833108	39875537	early	BRCA
PAF1	chr19	39876270	39881835	early	BRCA
MED29	chr19	39881963	39891203	early	BRCA
ZFP36	chr19	39897487	39900052	early	BRCA
MIR4530	chr19	39900263	39900318	early	BRCA
PLEKHG2	chr19	39903750	39919055	early	BRCA
RPS16	chr19	39923847	39926618	early	BRCA
SUPT5H	chr19	39936186	39967308	early	BRCA
TIMM50	chr19	39971052	39981528	early	BRCA
DLL3	chr19	39989557	39999121	early	BRCA
SELENOV	chr19	40005753	40011326	early	BRCA
EID2B	chr19	40021630	40023494	early	BRCA
EID2	chr19	40029447	40030838	early	BRCA
LGALS13	chr19	40093169	40098114	early	BRCA
LOC100129935	chr19	40129325	40133041	early	BRCA
LGALS16	chr19	40146558	40151287	early	BRCA
LGALS17A	chr19	40170014	40177013	early	BRCA
LGALS14	chr19	40194946	40200088	early	BRCA
CLC	chr19	40221893	40228669	early	BRCA
LEUTX	chr19	40267234	40276775	early	BRCA
DYRK1B	chr19	40315990	40324841	early	BRCA
FBL	chr19	40325093	40337054	early	BRCA
FCGBP	chr19	40353963	40440533	early	BRCA
PSMC4	chr19	40476912	40487671	early	BRCA
ZNF546	chr19	40502943	40523514	early	BRCA
ZNF780B	chr19	40534167	40562115	early	BRCA
ZNF780A	chr19	40575059	40596845	early	BRCA
MAP3K10	chr19	40697651	40721482	early	BRCA
TTC9B	chr19	40721965	40724306	early	BRCA
CNTD2	chr19	40728115	40732597	early	BRCA
AKT2	chr19	40736224	40791302	early	BRCA
C19orf47	chr19	40826967	40854434	early	BRCA
PLD3	chr19	40854332	40884390	early	BRCA
HIPK4	chr19	40885178	40896094	early	BRCA
PRX	chr19	40899671	40919271	early	BRCA
SERTAD3	chr19	40946748	40950282	early	BRCA
BLVRB	chr19	40953691	40971725	early	BRCA
SPTBN4	chr19	40972148	41082365	early	BRCA
SHKBP1	chr19	41082757	41097305	early	BRCA
LTBP4	chr19	41099072	41135725	early	BRCA
NUMBL	chr19	41171812	41196556	early	BRCA
COQ8B	chr19	41197434	41222790	early	BRCA
ITPKC	chr19	41223008	41246765	early	BRCA
C19orf54	chr19	41246761	41256408	early	BRCA
SNRPA	chr19	41256759	41271297	early	BRCA
MIA-RAB4B	chr19	41277553	41302849	early	BRCA
RAB4B-EGLN2	chr19	41284124	41314346	early	BRCA
RAB4B	chr19	41284124	41302849	early	BRCA
EGLN2	chr19	41305048	41314346	early	BRCA
CYP2A7	chr19	41381344	41534168	early	BRCA
CYP2G1P	chr19	41396731	41406413	early	BRCA
CYP2B7P	chr19	41430170	41456565	early	BRCA
CYP2B6	chr19	41497204	41524301	early	BRCA
CYP2A13	chr19	41594356	41602100	early	BRCA
CYP2F1	chr19	41620353	41634281	early	BRCA
CYP2S1	chr19	41699115	41713444	early	BRCA
AXL	chr19	41725108	41767671	early	BRCA
HNRNPUL1	chr19	41768391	41813811	early	BRCA
CCDC97	chr19	41816094	41830788	early	BRCA
TGFB1	chr19	41836812	41859831	early	BRCA
TMEM91	chr19	41856816	41889987	early	BRCA
B9D2	chr19	41860322	41870078	early	BRCA
BCKDHA	chr19	41882438	41930910	early	BRCA
EXOSC5	chr19	41892276	41903256	early	BRCA
CEACAM21	chr19	42055886	42093197	early	BRCA
CEACAM4	chr19	42125344	42133442	early	BRCA
CEACAM7	chr19	42177235	42192096	early	BRCA
CEACAM5	chr19	42212530	42234437	early	BRCA
CEACAM6	chr19	42259398	42276113	early	BRCA
CEACAM3	chr19	42300522	42315591	early	BRCA
LYPD4	chr19	42341150	42348508	early	BRCA
DMRTC2	chr19	42349024	42356397	early	BRCA
RPS19	chr19	42363988	42375484	early	BRCA
CD79A	chr19	42381190	42385439	early	BRCA
ARHGEF1	chr19	42387267	42434296	early	BRCA
RABAC1	chr19	42460833	42463528	early	BRCA
ATP1A3	chr19	42470734	42498428	early	BRCA
GRIK5	chr19	42502468	42569957	early	BRCA
ZNF574	chr19	42572629	42585720	early	BRCA
POU2F2	chr19	42590262	42636625	early	BRCA
LOC100505622	chr19	42636781	42641251	early	BRCA
DEDD2	chr19	42702745	42724304	early	BRCA
ZNF526	chr19	42724492	42732353	early	BRCA
GSK3A	chr19	42734338	42746736	early	BRCA
ERF	chr19	42751717	42759309	early	BRCA
CIC	chr19	42788817	42799949	early	BRCA
PAFAH1B3	chr19	42801185	42806952	early	BRCA
PRR19	chr19	42806284	42814973	early	BRCA
TMEM145	chr19	42817477	42829214	early	BRCA
MEGF8	chr19	42829761	42882921	early	BRCA
CNFN	chr19	42891171	42894444	early	BRCA
LIPE-AS1	chr19	42901300	43156507	early	BRCA
LIPE	chr19	42905666	42931578	early	BRCA
CXCL17	chr19	42932695	42947136	early	BRCA
CEACAM1	chr19	43011458	43032661	early	BRCA
CEACAM8	chr19	43084395	43099082	early	BRCA
LOC284344	chr19	43715943	43752798	early	BRCA
PSG9	chr19	43757435	43773682	early	BRCA
CD177	chr19	43857825	43867480	early	BRCA
TEX101	chr19	43892763	43922767	early	BRCA
LYPD3	chr19	43964946	43969831	early	BRCA
PHLDB3	chr19	43979255	44008985	early	BRCA
ETHE1	chr19	44010871	44031396	early	BRCA
ZNF575	chr19	44029649	44040284	early	BRCA
XRCC1	chr19	44047464	44079730	early	BRCA
PINLYP	chr19	44080952	44088114	early	BRCA
IRGQ	chr19	44088519	44100287	early	BRCA
ZNF576	chr19	44100544	44118649	early	BRCA
ZNF428	chr19	44111376	44124014	early	BRCA
SRRM5	chr19	44116253	44118650	early	BRCA
CADM4	chr19	44126522	44143991	early	BRCA
PLAUR	chr19	44150247	44174498	early	BRCA
IRGC	chr19	44220214	44224169	early	BRCA
SMG9	chr19	44235301	44259142	early	BRCA
KCNN4	chr19	44270685	44285409	early	BRCA
LYPD5	chr19	44300079	44324808	early	BRCA
ZNF283	chr19	44331473	44353050	early	BRCA
ZNF404	chr19	44376515	44388116	early	BRCA
ZNF235	chr19	44732357	44809178	early	BRCA
ZNF233	chr19	44764033	44779470	early	BRCA
ZNF112	chr19	44830706	44905777	early	BRCA
ZNF285	chr19	44889808	44905777	early	BRCA
ZNF229	chr19	44930426	44952766	early	BRCA
ZNF180	chr19	44979859	45004574	early	BRCA
CEACAM20	chr19	45010211	45033548	early	BRCA
CEACAM22P	chr19	45041045	45060150	early	BRCA
IGSF23	chr19	45116940	45140081	early	BRCA
PVR	chr19	45147098	45169428	early	BRCA
CEACAM19	chr19	45174724	45187627	early	BRCA
CEACAM16	chr19	45202421	45213986	early	BRCA
BCL3	chr19	45251978	45263301	early	BRCA
CBLC	chr19	45281126	45303903	early	BRCA
BCAM	chr19	45312316	45324678	early	BRCA
NECTIN2	chr19	45349393	45392485	early	BRCA
TOMM40	chr19	45394477	45406946	early	BRCA
APOE	chr19	45409039	45412650	early	BRCA
APOC1	chr19	45417577	45422606	early	BRCA
APOC4-APOC2	chr19	45445495	45452822	early	BRCA
APOC2	chr19	45451542	45452652	early	BRCA
CLPTM1	chr19	45457842	45496604	early	BRCA
RELB	chr19	45504707	45541456	early	BRCA
CLASRP	chr19	45542298	45574214	early	BRCA
ZNF296	chr19	45574758	45579688	early	BRCA
GEMIN7	chr19	45582518	45594782	early	BRCA
PPP1R37	chr19	45596431	45650543	early	BRCA
NKPD1	chr19	45653008	45663408	early	BRCA
EXOC3L2	chr19	45715879	45737469	early	BRCA
MARK4	chr19	45754516	45808541	early	BRCA
CKM	chr19	45809671	45826235	early	BRCA
KLC3	chr19	45843998	45854778	early	BRCA
PPP1R13L	chr19	45882892	45909607	early	BRCA
CD3EAP	chr19	45909467	45914024	early	BRCA
ERCC1	chr19	45910591	45982086	early	BRCA
FOSB	chr19	45971253	45978437	early	BRCA
RTN2	chr19	45988546	46000313	early	BRCA
PPM1N	chr19	46001731	46005764	early	BRCA
VASP	chr19	46010688	46030240	early	BRCA
OPA3	chr19	46031025	46105466	early	BRCA
SNRPD2	chr19	46190712	46195443	early	BRCA
QPCTL	chr19	46195741	46207248	early	BRCA
FBXO46	chr19	46213887	46234151	early	BRCA
BHMG1	chr19	46242888	46262748	early	BRCA
SIX5	chr19	46268043	46272497	early	BRCA
DMPK	chr19	46272976	46285815	early	BRCA
DMWD	chr19	46286264	46296060	early	BRCA
RSPH6A	chr19	46298968	46318605	early	BRCA
SYMPK	chr19	46318700	46366548	early	BRCA
FOXA3	chr19	46367518	46377055	early	BRCA
IRF2BP1	chr19	46386866	46389376	early	BRCA
MYPOP	chr19	46393281	46405862	early	BRCA
NANOS2	chr19	46416473	46418036	early	BRCA
NOVA2	chr19	46442771	46476657	early	BRCA
CCDC61	chr19	46498719	46521874	early	BRCA
PGLYRP1	chr19	46522412	46526556	early	BRCA
IGFL4	chr19	46543006	46544274	early	BRCA
IGFL3	chr19	46623328	46627931	early	BRCA
IGFL2	chr19	46651039	46664561	early	BRCA
LOC93429	chr19	46706683	46718094	early	BRCA
RNU6-66P	chr19	46720995	46809806	early	BRCA
IGFL1	chr19	46733009	46734500	early	BRCA
HIF3A	chr19	46800303	46846690	early	BRCA
PPP5C	chr19	46850251	46894232	early	BRCA
PNMA8A	chr19	46969748	46974820	early	BRCA
PPP5D1	chr19	46984045	47104457	early	BRCA
PNMA8B	chr19	46994448	46999169	early	BRCA
CALM3	chr19	47104512	47114039	early	BRCA
DACT3	chr19	47150869	47164395	early	BRCA
DACT3-AS1	chr19	47163621	47180713	early	BRCA
PRKD2	chr19	47177573	47220384	early	BRCA
STRN4	chr19	47222768	47250251	early	BRCA
FKRP	chr19	47249303	47261832	early	BRCA
SLC1A5	chr19	47278140	47291842	early	BRCA
AP2S1	chr19	47341423	47354203	early	BRCA
ARHGAP35	chr19	47421933	47508333	early	BRCA
NPAS1	chr19	47523101	47549017	early	BRCA
TMEM160	chr19	47549167	47551882	early	BRCA
ZC3H4	chr19	47567447	47617009	early	BRCA
SAE1	chr19	47634080	47713893	early	BRCA
BBC3	chr19	47724079	47736023	early	BRCA
CCDC9	chr19	47759731	47775210	early	BRCA
INAFM1	chr19	47777659	47778980	early	BRCA
C5AR1	chr19	47813104	47825327	early	BRCA
C5AR2	chr19	47835404	47845272	early	BRCA
DHX34	chr19	47852538	47885961	early	BRCA
MEIS3	chr19	47906375	47922785	early	BRCA
SLC8A2	chr19	47931279	47975307	early	BRCA
KPTN	chr19	47978400	47987521	early	BRCA
NAPA-AS1	chr19	47987539	48004854	early	BRCA
NAPA	chr19	47990891	48018515	early	BRCA
ZNF541	chr19	48023942	48059113	early	BRCA
BICRA	chr19	48111453	48206534	early	BRCA
EHD2	chr19	48216601	48246391	early	BRCA
NOP53	chr19	48248793	48274141	early	BRCA
SELENOW	chr19	48281842	48287943	early	BRCA
TPRX1	chr19	48304500	48306930	early	BRCA
CRX	chr19	48325099	48346586	early	BRCA
SULT2A1	chr19	48373723	48389654	early	BRCA
BSPH1	chr19	48471303	48495427	early	BRCA
ELSPBP1	chr19	48497908	48528410	early	BRCA
CABP5	chr19	48532640	48547311	early	BRCA
PLA2G4C	chr19	48551100	48614109	early	BRCA
LIG1	chr19	48618703	48673560	early	BRCA
CARD8	chr19	48706405	48759203	early	BRCA
ZNF114	chr19	48773356	48790863	early	BRCA
CCDC114	chr19	48799709	48825191	early	BRCA
EMP3	chr19	48828629	48833810	early	BRCA
TMEM143	chr19	48835146	48867186	early	BRCA
SYNGR4	chr19	48867651	48879634	early	BRCA
KDELR1	chr19	48885827	48894810	early	BRCA
GRIN2D	chr19	48898132	48948188	early	BRCA
GRWD1	chr19	48949030	48960278	early	BRCA
KCNJ14	chr19	48958964	48969367	early	BRCA
CYTH2	chr19	48972465	48985571	early	BRCA
LMTK3	chr19	48988528	49016446	early	BRCA
SULT2B1	chr19	49055429	49102684	early	BRCA
FAM83E	chr19	49103857	49116694	early	BRCA
RPL18	chr19	49118584	49122675	early	BRCA
SPHK2	chr19	49122548	49133974	early	BRCA
DBP	chr19	49133817	49140639	early	BRCA
CA11	chr19	49141272	49149451	early	BRCA
SEC1P	chr19	49141296	49185502	early	BRCA
NTN5	chr19	49164664	49176264	early	BRCA
FUT2	chr19	49199228	49209191	early	BRCA
MAMSTR	chr19	49216255	49222976	early	BRCA
RASIP1	chr19	49223842	49243970	early	BRCA
IZUMO1	chr19	49244145	49250166	early	BRCA
FUT1	chr19	49251268	49258647	early	BRCA
BCAT2	chr19	49298319	49314320	early	BRCA
HSD17B14	chr19	49316274	49339934	early	BRCA
PLEKHA4	chr19	49340354	49371884	early	BRCA
PPP1R15A	chr19	49375649	49379319	early	BRCA
TULP2	chr19	49384222	49401996	early	BRCA
NUCB1	chr19	49403307	49426540	early	BRCA
DHDH	chr19	49436939	49448226	early	BRCA
BAX	chr19	49458117	49465055	early	BRCA
FTL	chr19	49468566	49470136	early	BRCA
GYS1	chr19	49471382	49496610	early	BRCA
RUVBL2	chr19	49497156	49519182	early	BRCA
LHB	chr19	49519237	49520347	early	BRCA
CGB8	chr19	49550895	49559852	early	BRCA
CGB7	chr19	49557531	49561008	early	BRCA
NTF4	chr19	49558618	49568333	early	BRCA
KCNA7	chr19	49570675	49576198	early	BRCA
SNRNP70	chr19	49588465	49611870	early	BRCA
PPFIA3	chr19	49622663	49654280	early	BRCA
HRC	chr19	49654456	49658681	early	BRCA
TRPM4	chr19	49661016	49715098	early	BRCA
SLC6A16	chr19	49792892	49828474	early	BRCA
CD37	chr19	49838428	49843861	early	BRCA
TEAD2	chr19	49843853	49865714	early	BRCA
DKKL1	chr19	49866987	49878373	early	BRCA
CCDC155	chr19	49891475	49921256	early	BRCA
PTH2	chr19	49925671	49926698	early	BRCA
GFY	chr19	49929688	49932075	early	BRCA
SLC17A7	chr19	49932655	49944808	early	BRCA
PIH1D1	chr19	49949550	49955115	early	BRCA
ALDH16A1	chr19	49956473	49974305	early	BRCA
FLT3LG	chr19	49977466	49990894	early	BRCA
RPL13A	chr19	49990811	49995564	early	BRCA
RPS11	chr19	49999622	50002969	early	BRCA
FCGRT	chr19	50015536	50029685	early	BRCA
RCN3	chr19	50030875	50046890	early	BRCA
NOSIP	chr19	50058725	50083829	early	BRCA
PRRG2	chr19	50084587	50094265	early	BRCA
PRR12	chr19	50094912	50129696	early	BRCA
RRAS	chr19	50138552	50143400	early	BRCA
SCAF1	chr19	50145382	50161906	early	BRCA
IRF3	chr19	50162826	50169132	early	BRCA
BCL2L12	chr19	50168399	50177173	early	BRCA
PRMT1	chr19	50180409	50191707	early	BRCA
ADM5	chr19	50191942	50194247	early	BRCA
CPT1C	chr19	50194365	50216988	early	BRCA
TSKS	chr19	50243011	50266515	early	BRCA
AP2A1	chr19	50270180	50310369	early	BRCA
FUZ	chr19	50310124	50316567	early	BRCA
MED25	chr19	50321536	50342036	early	BRCA
PTOV1-AS1	chr19	50341903	50354933	early	BRCA
PTOV1	chr19	50353992	50363999	early	BRCA
PNKP	chr19	50364460	50370822	early	BRCA
AKT1S1	chr19	50372290	50381613	early	BRCA
TBC1D17	chr19	50380682	50392007	early	BRCA
IL4I1	chr19	50390639	50432988	early	BRCA
NUP62	chr19	50410084	50432988	early	BRCA
ATF5	chr19	50431959	50437193	early	BRCA
SIGLEC11	chr19	50452250	50464429	early	BRCA
SIGLEC16	chr19	50472912	50479076	early	BRCA
VRK3	chr19	50479724	50528805	early	BRCA
ZNF473	chr19	50529212	50552031	early	BRCA
LOC400710	chr19	50553937	50570052	early	BRCA
SNAR-B2	chr19	50637002	50642494	early	BRCA
IZUMO2	chr19	50655805	50666538	early	BRCA
MYH14	chr19	50706885	50813801	early	BRCA
SYT3	chr19	51125234	51143092	earlier	BRCA
C19orf81	chr19	51152702	51162567	earlier	BRCA
SHANK1	chr19	51165084	51220195	earlier	BRCA
CLEC11A	chr19	51226605	51228981	earlier	BRCA
C19orf48	chr19	51300961	51307974	earlier	BRCA
LINC01869	chr19	51320937	51322134	earlier	BRCA
KLK1	chr19	51322404	51327043	earlier	BRCA
KLK15	chr19	51328545	51334779	earlier	BRCA
KLK3	chr19	51358171	51364020	earlier	BRCA
KLK2	chr19	51376689	51383823	earlier	BRCA
KLKP1	chr19	51385352	51399654	earlier	BRCA
KLK4	chr19	51409608	51413994	earlier	BRCA
KLK5	chr19	51446559	51456344	earlier	BRCA
KLK6	chr19	51461887	51472929	earlier	BRCA
KLK7	chr19	51479735	51487320	earlier	BRCA
KLK8	chr19	51499264	51506516	earlier	BRCA
KLK9	chr19	51499264	51512890	earlier	BRCA
KLK10	chr19	51516000	51523431	earlier	BRCA
KLK11	chr19	51525487	51531290	earlier	BRCA
KLK12	chr19	51532348	51538148	earlier	BRCA
KLK13	chr19	51559463	51568367	earlier	BRCA
KLK14	chr19	51580752	51587502	earlier	BRCA
CTU1	chr19	51600863	51611647	earlier	BRCA
SIGLEC9	chr19	51628137	51639520	earlier	BRCA
SIGLEC7	chr19	51645558	51656783	earlier	BRCA
SIGLEC17P	chr19	51670585	51676780	earlier	BRCA
CD33	chr19	51728335	51747115	earlier	BRCA
SIGLECL1	chr19	51754332	51772582	earlier	BRCA
IGLON5	chr19	51815102	51834102	earlier	BRCA
VSIG10L	chr19	51834795	51845378	earlier	BRCA
ETFB	chr19	51848409	51869672	earlier	BRCA
NKG7	chr19	51874874	51875960	earlier	BRCA
LIM2	chr19	51883163	51891210	earlier	BRCA
C19orf84	chr19	51891543	51893828	earlier	BRCA
SIGLEC10	chr19	51913275	51921057	earlier	BRCA
SIGLEC8	chr19	51954101	51961708	earlier	BRCA
CEACAM18	chr19	51979838	51986611	earlier	BRCA
SIGLEC12	chr19	51994613	52005043	earlier	BRCA
SIGLEC6	chr19	52022784	52035110	earlier	BRCA
LINC01530	chr19	52095036	52097633	earlier	BRCA
SIGLEC5	chr19	52114756	52133727	earlier	BRCA
SIGLEC14	chr19	52145806	52150132	earlier	BRCA
SPACA6	chr19	52196593	52208443	earlier	BRCA
HAS1	chr19	52216365	52227221	earlier	BRCA
FPR1	chr19	52249023	52255150	earlier	BRCA
FPR2	chr19	52264453	52273779	earlier	BRCA
FPR3	chr19	52298411	52329334	earlier	BRCA
ZNF577	chr19	52359056	52394145	earlier	BRCA
ZNF649	chr19	52392488	52408305	earlier	BRCA
ZNF613	chr19	52430688	52449011	earlier	BRCA
ZNF350	chr19	52467593	52490079	earlier	BRCA
ZNF615	chr19	52494587	52511483	earlier	BRCA
ZNF525	chr19	53868968	53889841	late	BRCA
ZNF765	chr19	53868968	53930574	late	BRCA
ZNF813	chr19	53970989	54006948	late	BRCA
ZNF331	chr19	54024177	54083523	late	BRCA
LOC284379	chr19	54102885	54106751	late	BRCA
MIR521-2	chr19	54219848	54219934	late	BRCA
MIR520D	chr19	54223350	54223436	late	BRCA
MIR520G	chr19	54225420	54225509	late	BRCA
MIR516B2	chr19	54228696	54228780	late	BRCA
MIR526A2	chr19	54230176	54230240	late	BRCA
MIR518E	chr19	54233092	54233179	late	BRCA
MIR518D	chr19	54238131	54238217	late	BRCA
MIR518A2	chr19	54242587	54242673	late	BRCA
MIR527	chr19	54257272	54257356	late	BRCA
MIR516A1	chr19	54259995	54260084	late	BRCA
MIR1283-2	chr19	54261486	54261572	late	BRCA
MIR372	chr19	54290929	54291210	late	BRCA
MIR373	chr19	54291959	54292027	late	BRCA
NLRP12	chr19	54296855	54327657	late	BRCA
MYADM	chr19	54369611	54379689	late	BRCA
PRKCG	chr19	54385467	54410901	late	BRCA
CACNG7	chr19	54415991	54446969	late	BRCA
CACNG8	chr19	54466290	54493469	late	BRCA
CACNG6	chr19	54494403	54515920	late	BRCA
VSTM1	chr19	54544080	54567207	late	BRCA
TARM1	chr19	54573201	54584634	late	BRCA
PRPF31	chr19	54618790	54635150	late	BRCA
CNOT3	chr19	54641436	54659446	late	BRCA
LENG1	chr19	54659379	54663446	late	BRCA
TMC4	chr19	54663834	54676944	late	BRCA
MBOAT7	chr19	54677106	54693733	late	BRCA
TSEN34	chr19	54694119	54698394	late	BRCA
RPS9	chr19	54704726	54711515	late	BRCA
LILRB3	chr19	54720147	54746724	late	BRCA
LILRA6	chr19	54720147	54804265	late	BRCA
LILRB5	chr19	54754269	54761167	late	BRCA
LILRB2	chr19	54777675	54785033	late	BRCA
MIR4752	chr19	54785964	54786035	late	BRCA
LILRA3	chr19	54799855	54804265	late	BRCA
LILRA5	chr19	54818353	54824409	late	BRCA
LILRA4	chr19	54844692	54850421	late	BRCA
LAIR1	chr19	54865235	54882165	late	BRCA
TTYH1	chr19	54926605	54947899	early	BRCA
LENG8	chr19	54960065	54973196	early	BRCA
LENG9	chr19	54972979	54974894	early	BRCA
CDC42EP5	chr19	54976210	54984422	early	BRCA
LILRA2	chr19	55084482	55107956	early	BRCA
LILRA1	chr19	55105041	55113687	early	BRCA
LILRB1	chr19	55128629	55149004	early	BRCA
LILRB4	chr19	55155340	55179846	early	BRCA
NLRP7	chr19	55434877	55477611	early	BRCA
NLRP2	chr19	55476652	55512510	early	BRCA
GP6	chr19	55525075	55549632	early	BRCA
RDH13	chr19	55538946	55580914	early	BRCA
EPS8L1	chr19	55583388	55599291	early	BRCA
PPP1R12C	chr19	55602281	55628968	early	BRCA
TNNT1	chr19	55644161	55660606	early	BRCA
TNNI3	chr19	55663136	55669100	early	BRCA
DNAAF3	chr19	55670029	55678090	early	BRCA
SYT5	chr19	55684469	55691720	early	BRCA
PTPRH	chr19	55692615	55720874	early	BRCA
TMEM86B	chr19	55738002	55740632	early	BRCA
PPP6R1	chr19	55741147	55770038	early	BRCA
HSPBP1	chr19	55773591	55791751	early	BRCA
BRSK1	chr19	55793440	55823903	early	BRCA
TMEM150B	chr19	55824227	55845416	early	BRCA
KMT5C	chr19	55851221	55859489	early	BRCA
COX6B2	chr19	55861070	55866463	early	BRCA
FAM71E2	chr19	55866018	55874620	early	BRCA
IL11	chr19	55875750	55881831	early	BRCA
TMEM190	chr19	55888204	55889612	early	BRCA
TMEM238	chr19	55890612	55895627	early	BRCA
RPL28	chr19	55897300	55903451	early	BRCA
UBE2S	chr19	55912650	55919325	early	BRCA
SHISA7	chr19	55940105	55954230	early	BRCA
ISOC2	chr19	55964346	55973049	early	BRCA
ZNF628	chr19	55987699	55995854	early	BRCA
NAT14	chr19	55996557	55998935	early	BRCA
SSC5D	chr19	55999870	56030466	early	BRCA
SBK2	chr19	56041100	56048435	early	BRCA
SBK3	chr19	56052023	56056909	early	BRCA
ZNF579	chr19	56088891	56092211	early	BRCA
FIZ1	chr19	56102737	56113336	early	BRCA
ZNF865	chr19	56124959	56129907	early	BRCA
ZNF784	chr19	56132107	56135941	early	BRCA
ZNF581	chr19	56146825	56156989	early	BRCA
ZNF580	chr19	56152392	56154836	early	BRCA
CCDC106	chr19	56158954	56164526	early	BRCA
U2AF2	chr19	56165416	56186082	early	BRCA
EPN1	chr19	56186561	56207133	early	BRCA
NLRP9	chr19	56219798	56249768	early	BRCA
RFPL4A	chr19	56270507	56274541	early	BRCA
NLRP11	chr19	56296763	56348128	early	BRCA
NLRP4	chr19	56347944	56393220	early	BRCA
NLRP13	chr19	56407311	56443702	early	BRCA
NLRP8	chr19	56459198	56499995	early	BRCA
NLRP5	chr19	56511092	56573174	early	BRCA
ZNF787	chr19	56598732	56632649	early	BRCA
ZNF444	chr19	56652535	56672262	early	BRCA
GALP	chr19	56687389	56697144	late	BRCA
ZSCAN5B	chr19	56701058	56704421	late	BRCA
ZFP28	chr19	57050317	57068170	late	BRCA
ZNF470	chr19	57078890	57100278	late	BRCA
ZNF71	chr19	57106664	57135544	late	BRCA
SMIM17	chr19	57154527	57168614	late	BRCA
ZNF835	chr19	57174020	57183123	late	BRCA
ZIM2	chr19	57285923	57352097	late	BRCA
PEG3	chr19	57321445	57352094	late	BRCA
PEG3-AS1	chr19	57323848	57325161	late	BRCA
MIMT1	chr19	57352270	57359922	late	BRCA
USP29	chr19	57631509	57643293	late	BRCA
ZIM3	chr19	57645464	57656570	late	BRCA
DUXA	chr19	57663094	57678856	late	BRCA
ZNF264	chr19	57702868	57734214	late	BRCA
AURKC	chr19	57742377	57746916	late	BRCA
ZNF805	chr19	57752053	57774106	late	BRCA
ZNF460	chr19	57791419	57805436	late	BRCA
ZNF543	chr19	57831865	57842144	late	BRCA
ZNF304	chr19	57862645	57871265	late	BRCA
TRAPPC2B	chr19	57874879	57876721	late	BRCA
ZNF547	chr19	57874879	57890925	late	BRCA
